Date,oil,vix,vvix,spy
2000-07-27,,,,107.465029
2000-07-28,,,,105.039409
2000-07-31,,,,105.709367
2000-08-01,,,,106.35619
2000-08-02,,,,106.887475
2000-08-03,,,,107.626701
2000-08-04,,,,108.204256
2000-08-07,,,,109.497902
2000-08-08,,,,109.913717
2000-08-09,,,,108.989684
2000-08-10,,,,108.458331
2000-08-11,,,,108.966549
2000-08-14,,,,110.352598
2000-08-15,,,,110.260195
2000-08-16,,,,109.867515
2000-08-17,,,,111.022556
2000-08-18,,,,110.652943
2000-08-21,,,,111.253564
2000-08-22,,,,111.068758
2000-08-23,,,,111.50764
2000-08-24,,,,111.854186
2000-08-25,,,,111.807984
2000-08-28,,,,112.189125
2000-08-29,,,,112.212192
2000-08-30,,,,111.138026
2000-08-31,,,,112.616479
2000-09-01,,,,112.732017
2000-09-05,,,,111.831051
2000-09-06,,,,110.56054
2000-09-07,,,,111.50764
2000-09-08,,,,110.745346
2000-09-11,,,,110.583607
2000-09-12,,,,109.775112
2000-09-13,,,,110.063849
2000-09-14,,,,110.618269
2000-09-15,,,,108.198191
2000-09-18,,,,107.202327
2000-09-19,,,,108.174999
2000-09-20,,,,107.376029
2000-09-21,,,,105.743352
2000-09-22,,,,107.665504
2000-09-25,,,,106.901295
2000-09-26,,,,105.534889
2000-09-27,,,,106.090701
2000-09-28,,,,107.457108
2000-09-29,,,,106.438118
2000-10-02,,,,106.600196
2000-10-03,,,,105.604399
2000-10-04,,,,106.484436
2000-10-05,,,,106.854978
2000-10-06,,,,104.539092
2000-10-09,,,,103.75169
2000-10-10,,,,102.037935
2000-10-11,,,,101.181023
2000-10-12,,,,98.656741
2000-10-13,,,,101.945299
2000-10-16,,,,102.408477
2000-10-17,,,,99.861002
2000-10-18,,,,99.49046
2000-10-19,,,,103.242195
2000-10-20,,,,103.68218
2000-10-23,,,,104.145357
2000-10-24,,,,103.450591
2000-10-25,,,,101.018945
2000-10-26,,,,101.296851
2000-10-27,,,,103.219003
2000-10-30,,,,104.145357
2000-10-31,,,,105.94018
2000-11-01,,,,105.581206
2000-11-02,,,,105.754909
2000-11-03,,,,105.812795
2000-11-06,,,,106.553878
2000-11-07,,,,106.530754
2000-11-08,,,,104.16855
2000-11-09,,,,103.774815
2000-11-10,,,,101.250534
2000-11-13,,,,100.463132
2000-11-14,,,,103.103242
2000-11-15,,,,103.427466
2000-11-16,,,,101.806346
2000-11-17,,,,101.26209
2000-11-20,,,,99.814684
2000-11-21,,,,100.324179
2000-11-22,,,,97.927215
2000-11-24,,,,99.930445
2000-11-27,,,,100.810481
2000-11-28,,,,99.073601
2000-11-29,,,,98.88833
2000-11-30,,,,98.031418
2000-12-01,,,,97.9851
2000-12-04,,,,98.818819
2000-12-05,,,,102.06106
2000-12-06,,,,100.428371
2000-12-07,,,,99.050408
2000-12-08,,,,99.281997
2000-12-11,,,,102.732701
2000-12-12,,,,102.292648
2000-12-13,,,,100.891549
2000-12-14,,,,99.606221
2000-12-15,,,,97.356457
2000-12-18,,,,98.657331
2000-12-19,,,,96.647956
2000-12-20,,,,93.848776
2000-12-21,,,,94.499214
2000-12-22,,,,97.333261
2000-12-26,,,,98.378572
2000-12-27,,,,99.098733
2000-12-28,,,,99.400687
2000-12-29,,,,97.5191
2001-01-02,,,,95.753628
2001-01-03,,,,100.353147
2001-01-04,,,,99.2729
2001-01-05,,,,96.032387
2001-01-08,,,,96.775743
2001-01-09,,,,96.52018
2001-01-10,,,,98.215997
2001-01-11,,,,98.308916
2001-01-12,,,,98.123077
2001-01-16,,,,98.75025
2001-01-17,,,,99.203245
2001-01-18,,,,100.190504
2001-01-19,,,,99.621383
2001-01-22,,,,100.283423
2001-01-23,,,,101.07324
2001-01-24,,,,101.375262
2001-01-25,,,,101.1197
2001-01-26,,,,101.003584
2001-01-29,,,,101.542522
2001-01-30,,,,102.434548
2001-01-31,,,,101.854731
2001-02-01,,,,102.531177
2001-02-02,,,,100.204478
2001-02-05,,,,100.940394
2001-02-06,,,,100.643056
2001-02-07,,,,100.122708
2001-02-08,,,,98.955633
2001-02-09,,,,98.004137
2001-02-12,,,,99.126613
2001-02-13,,,,98.316346
2001-02-14,,,,98.167677
2001-02-15,,,,99.119172
2001-02-16,,,,96.933702
2001-02-20,,,,95.439559
2001-02-21,,,,93.380464
2001-02-22,,,,93.521698
2001-02-23,,,,92.889846
2001-02-26,,,,94.867177
2001-02-27,,,,93.990016
2001-02-28,,,,92.139054
2001-03-01,,,,92.622237
2001-03-02,,,,91.886315
2001-03-05,,,,92.726306
2001-03-06,,,,93.722407
2001-03-07,,,,94.391429
2001-03-08,,,,94.495499
2001-03-09,,,,91.700476
2001-03-12,,,,87.775554
2001-03-13,,,,89.217662
2001-03-14,,,,87.45591
2001-03-15,,,,87.47821
2001-03-16,,,,85.723638
2001-03-19,,,,87.467773
2001-03-20,,,,85.119894
2001-03-21,,,,83.673903
2001-03-22,,,,82.824195
2001-03-23,,,,85.328599
2001-03-26,,,,86.416821
2001-03-27,,,,88.183316
2001-03-28,,,,85.745998
2001-03-29,,,,86.073957
2001-03-30,,,,86.97584
2001-04-02,,,,85.119894
2001-04-03,,,,82.280081
2001-04-04,,,,82.622945
2001-04-05,,,,85.753453
2001-04-06,,,,84.449076
2001-04-09,,,,85.388223
2001-04-10,,,,86.946025
2001-04-11,,,,87.005655
2001-04-12,,,,88.58581
2001-04-16,,,,87.654113
2001-04-17,,,,88.89141
2001-04-18,,,,92.424406
2001-04-19,,,,93.654248
2001-04-20,,,,92.797085
2001-04-23,,,,91.112574
2001-04-24,,,,90.62064
2001-04-25,,,,91.805757
2001-04-26,,,,92.215706
2001-04-27,,,,93.751142
2001-04-30,,,,94.407061
2001-05-01,,,,94.69775
2001-05-02,,,,94.526315
2001-05-03,,,,93.326288
2001-05-04,,,,94.913899
2001-05-07,,,,94.094006
2001-05-08,,,,94.049286
2001-05-09,,,,93.654248
2001-05-10,,,,93.930026
2001-05-11,,,,93.281569
2001-05-14,,,,93.467908
2001-05-15,,,,93.900217
2001-05-16,,,,96.113926
2001-05-17,,,,96.262995
2001-05-18,,,,96.702765
2001-05-21,,,,98.126391
2001-05-22,,,,97.999681
2001-05-23,,,,96.337536
2001-05-24,,,,96.620775
2001-05-25,,,,95.480378
2001-05-29,,,,94.72011
2001-05-30,,,,93.393373
2001-05-31,,,,93.877852
2001-06-01,,,,94.459236
2001-06-04,,,,94.913899
2001-06-05,,,,96.002127
2001-06-06,,,,95.204594
2001-06-07,,,,95.547458
2001-06-08,,,,94.66048
2001-06-11,,,,93.989656
2001-06-12,,,,93.825677
2001-06-13,,,,93.020694
2001-06-14,,,,90.933689
2001-06-15,,,,91.080194
2001-06-18,,,,90.639185
2001-06-19,,,,91.035347
2001-06-20,,,,91.513733
2001-06-21,,,,92.552727
2001-06-22,,,,91.827672
2001-06-25,,,,90.983024
2001-06-26,,,,90.855954
2001-06-27,,,,90.803631
2001-06-28,,,,91.30444
2001-06-29,,,,91.640803
2001-07-02,,,,92.784443
2001-07-03,,,,92.76202
2001-07-05,,,,90.953124
2001-07-06,,,,88.987259
2001-07-09,,,,89.473115
2001-07-10,,,,88.396751
2001-07-11,,,,88.486445
2001-07-12,,,,90.586862
2001-07-13,,,,91.37171
2001-07-16,,,,90.22807
2001-07-17,,,,91.072718
2001-07-18,,,,90.452315
2001-07-19,,,,91.24464
2001-07-20,,,,90.698979
2001-07-23,,,,88.912507
2001-07-24,,,,88.052912
2001-07-25,,,,89.02463
2001-07-26,,,,89.958977
2001-07-27,,,,90.302816
2001-07-30,,,,90.332716
2001-07-31,,,,90.706455
2001-08-01,,,,91.27454
2001-08-02,,,,91.648279
2001-08-03,,,,91.14747
2001-08-06,,,,89.921607
2001-08-07,,,,90.272917
2001-08-08,,,,88.598567
2001-08-09,,,,88.860184
2001-08-10,,,,89.166652
2001-08-13,,,,89.189076
2001-08-14,,,,89.1517
2001-08-15,,,,88.381798
2001-08-16,,,,88.688267
2001-08-17,,,,87.268057
2001-08-20,,,,88.075335
2001-08-21,,,,86.572903
2001-08-22,,,,87.469874
2001-08-23,,,,87.155935
2001-08-24,,,,88.96483
2001-08-27,,,,88.434121
2001-08-28,,,,87.140988
2001-08-29,,,,86.36361
2001-08-30,,,,84.704208
2001-08-31,,,,85.324616
2001-09-04,,,,84.778954
2001-09-05,,,,84.988247
2001-09-06,,,,82.798136
2001-09-07,,,,81.26581
2001-09-10,,,,82.259957
2001-09-17,,,,77.961959
2001-09-18,,,,77.775089
2001-09-19,,,,76.205381
2001-09-20,,,,73.783554
2001-09-21,,,,72.987501
2001-09-24,,,,75.553466
2001-09-25,,,,76.341265
2001-09-26,,,,76.071163
2001-09-27,,,,76.73141
2001-09-28,,,,78.359528
2001-10-01,,,,78.231975
2001-10-02,,,,79.214849
2001-10-03,,,,80.542847
2001-10-04,,,,80.610376
2001-10-05,,,,80.452817
2001-10-08,,,,79.927616
2001-10-09,,,,79.499955
2001-10-10,,,,81.270622
2001-10-11,,,,82.531098
2001-10-12,,,,82.155956
2001-10-15,,,,82.005902
2001-10-16,,,,82.523593
2001-10-17,,,,80.767934
2001-10-18,,,,80.595367
2001-10-19,,,,80.542847
2001-10-22,,,,82.133449
2001-10-23,,,,81.713292
2001-10-24,,,,81.495709
2001-10-25,,,,82.958758
2001-10-26,,,,82.771188
2001-10-29,,,,80.617874
2001-10-30,,,,79.650015
2001-10-31,,,,79.379912
2001-11-01,,,,81.413178
2001-11-02,,,,81.968386
2001-11-05,,,,83.04129
2001-11-06,,,,84.331777
2001-11-07,,,,84.219234
2001-11-08,,,,84.481831
2001-11-09,,,,84.571867
2001-11-12,,,,84.054171
2001-11-13,,,,85.944886
2001-11-14,,,,86.027418
2001-11-15,,,,86.184976
2001-11-16,,,,85.802331
2001-11-19,,,,86.860226
2001-11-20,,,,86.132457
2001-11-21,,,,85.56224
2001-11-23,,,,86.792704
2001-11-26,,,,86.980274
2001-11-27,,,,86.605133
2001-11-28,,,,85.037039
2001-11-29,,,,86.184976
2001-11-30,,,,85.569745
2001-12-03,,,,85.059552
2001-12-04,,,,86.500094
2001-12-05,,,,88.083191
2001-12-06,,,,88.03817
2001-12-07,,,,87.45295
2001-12-10,,,,85.817334
2001-12-11,,,,85.644772
2001-12-12,,,,85.742307
2001-12-13,,,,84.076678
2001-12-14,,,,84.87948
2001-12-17,,,,85.757315
2001-12-18,,,,86.267508
2001-12-19,,,,86.875235
2001-12-20,,,,86.019913
2001-12-21,,,,86.541646
2001-12-24,,,,86.376021
2001-12-26,,,,86.850323
2001-12-27,,,,87.377325
2001-12-28,,,,87.332155
2001-12-31,,,,86.05229
2002-01-02,,,,86.978309
2002-01-03,,,,87.964558
2002-01-04,,,,88.551796
2002-01-07,,,,87.926918
2002-01-08,,,,87.723642
2002-01-09,,,,87.008424
2002-01-10,,,,87.392386
2002-01-11,,,,86.534122
2002-01-14,,,,85.992059
2002-01-15,,,,86.692222
2002-01-16,,,,84.938049
2002-01-17,,,,85.577982
2002-01-18,,,,85.186496
2002-01-22,,,,84.599263
2002-01-23,,,,85.246726
2002-01-24,,,,85.510227
2002-01-25,,,,85.487642
2002-01-28,,,,85.721028
2002-01-29,,,,83.025776
2002-01-30,,,,84.222831
2002-01-31,,,,85.209081
2002-02-01,,,,84.810064
2002-02-04,,,,82.702044
2002-02-05,,,,82.190097
2002-02-06,,,,81.83625
2002-02-07,,,,81.324303
2002-02-08,,,,82.88273
2002-02-11,,,,83.8991
2002-02-12,,,,83.635593
2002-02-13,,,,84.523972
2002-02-14,,,,84.365872
2002-02-15,,,,83.485023
2002-02-19,,,,81.881426
2002-02-20,,,,83.259161
2002-02-21,,,,81.535109
2002-02-22,,,,82.543943
2002-02-25,,,,83.906624
2002-02-26,,,,83.733469
2002-02-27,,,,84.057201
2002-02-28,,,,83.680769
2002-03-01,,,,85.630682
2002-03-04,,,,87.143939
2002-03-05,,,,86.865378
2002-03-06,,,,87.896803
2002-03-07,,,,87.708587
2002-03-08,,,,88.077488
2002-03-11,,,,88.265704
2002-03-12,,,,88.213004
2002-03-13,,,,87.36227
2002-03-14,,,,87.24181
2002-03-15,,,,88.073087
2002-03-18,,,,88.088185
2002-03-19,,,,88.677099
2002-03-20,,,,87.008506
2002-03-21,,,,87.046259
2002-03-22,,,,86.857504
2002-03-25,,,,85.777825
2002-03-26,,,,86.276135
2002-03-27,,,,86.502644
2002-03-28,,,,86.46489
2002-04-01,,,,86.502644
2002-04-02,,,,86.026983
2002-04-03,,,,85.422965
2002-04-04,,,,85.068105
2002-04-05,,,,85.083208
2002-04-08,,,,85.264411
2002-04-09,,,,84.667945
2002-04-10,,,,85.626824
2002-04-11,,,,83.497662
2002-04-12,,,,84.12433
2002-04-15,,,,83.482564
2002-04-16,,,,85.468264
2002-04-17,,,,85.287061
2002-04-18,,,,84.917103
2002-04-19,,,,85.226658
2002-04-22,,,,83.807222
2002-04-23,,,,83.44481
2002-04-24,,,,82.606743
2002-04-25,,,,82.652043
2002-04-26,,,,81.0816
2002-04-29,,,,80.68144
2002-04-30,,,,81.43646
2002-05-01,,,,82.433086
2002-05-02,,,,82.115979
2002-05-03,,,,81.225055
2002-05-06,,,,79.631963
2002-05-07,,,,79.352603
2002-05-08,,,,82.304734
2002-05-09,,,,81.353407
2002-05-10,,,,79.820718
2002-05-13,,,,81.444012
2002-05-14,,,,83.218308
2002-05-15,,,,82.893649
2002-05-16,,,,83.32401
2002-05-17,,,,83.731722
2002-05-20,,,,82.825694
2002-05-21,,,,82.070674
2002-05-22,,,,82.251883
2002-05-23,,,,83.127703
2002-05-24,,,,82.063128
2002-05-28,,,,81.617663
2002-05-29,,,,81.013651
2002-05-30,,,,80.787142
2002-05-31,,,,80.953248
2002-06-03,,,,78.801442
2002-06-04,,,,78.997743
2002-06-05,,,,79.737665
2002-06-06,,,,78.114371
2002-06-07,,,,78.023766
2002-06-10,,,,78.325776
2002-06-11,,,,76.981841
2002-06-12,,,,77.449955
2002-06-13,,,,76.672286
2002-06-14,,,,76.559031
2002-06-17,,,,78.612687
2002-06-18,,,,79.254453
2002-06-19,,,,77.40465
2002-06-20,,,,76.415576
2002-06-21,,,,75.220741
2002-06-24,,,,75.614729
2002-06-25,,,,73.917561
2002-06-26,,,,74.03879
2002-06-27,,,,75.334392
2002-06-28,,,,74.97829
2002-07-01,,,,73.516001
2002-07-02,,,,71.955218
2002-07-03,,,,72.364356
2002-07-05,,,,75.24347
2002-07-08,,,,74.30397
2002-07-09,,,,72.432543
2002-07-10,,,,69.79588
2002-07-11,,,,70.364127
2002-07-12,,,,69.591308
2002-07-15,,,,69.962561
2002-07-16,,,,68.613923
2002-07-17,,,,68.750302
2002-07-18,,,,66.522778
2002-07-19,,,,64.181598
2002-07-22,,,,62.279863
2002-07-23,,,,60.575122
2002-07-24,,,,64.189176
2002-07-25,,,,63.643658
2002-07-26,,,,64.855917
2002-07-29,,,,68.015369
2002-07-30,,,,68.901838
2002-07-31,,,,69.068525
2002-08-01,,,,67.265284
2002-08-02,,,,65.757537
2002-08-05,,,,63.469393
2002-08-06,,,,65.606001
2002-08-07,,,,66.750073
2002-08-08,,,,68.909411
2002-08-09,,,,69.167019
2002-08-12,,,,68.659386
2002-08-13,,,,67.409242
2002-08-14,,,,69.871645
2002-08-15,,,,70.841453
2002-08-16,,,,70.629308
2002-08-19,,,,72.281013
2002-08-20,,,,71.515772
2002-08-21,,,,72.546193
2002-08-22,,,,73.25082
2002-08-23,,,,71.67488
2002-08-26,,,,72.17494
2002-08-27,,,,71.341513
2002-08-28,,,,69.780724
2002-08-29,,,,69.811031
2002-08-30,,,,69.538272
2002-09-03,,,,66.886453
2002-09-04,,,,67.841109
2002-09-05,,,,67.265284
2002-09-06,,,,68.189633
2002-09-09,,,,68.689694
2002-09-10,,,,69.477658
2002-09-11,,,,69.04579
2002-09-12,,,,67.772917
2002-09-13,,,,67.939603
2002-09-16,,,,68.10629
2002-09-17,,,,66.545507
2002-09-18,,,,65.87876
2002-09-19,,,,64.174019
2002-09-20,,,,64.195334
2002-09-23,,,,63.670208
2002-09-24,,,,62.642773
2002-09-25,,,,64.195334
2002-09-26,,,,65.2456
2002-09-27,,,,62.977641
2002-09-30,,,,62.247025
2002-10-01,,,,65.237987
2002-10-02,,,,63.282066
2002-10-03,,,,62.642773
2002-10-04,,,,61.493578
2002-10-07,,,,60.222605
2002-10-08,,,,61.166322
2002-10-09,,,,59.438715
2002-10-10,,,,61.364194
2002-10-11,,,,64.050737
2002-10-14,,,,64.40843
2002-10-15,,,,67.50594
2002-10-16,,,,65.869668
2002-10-17,,,,67.178685
2002-10-18,,,,67.460279
2002-10-21,,,,68.624698
2002-10-22,,,,68.130009
2002-10-23,,,,68.647529
2002-10-24,,,,67.247183
2002-10-25,,,,68.647529
2002-10-28,,,,68.198507
2002-10-29,,,,67.407005
2002-10-30,,,,68.061516
2002-10-31,,,,67.368949
2002-11-01,,,,68.700803
2002-11-04,,,,69.355314
2002-11-05,,,,69.903278
2002-11-06,,,,70.80894
2002-11-07,,,,69.073726
2002-11-08,,,,68.22895
2002-11-11,,,,67.171078
2002-11-12,,,,67.703817
2002-11-13,,,,67.772316
2002-11-14,,,,69.050895
2002-11-15,,,,69.560803
2002-11-18,,,,68.86063
2002-11-19,,,,68.769301
2002-11-20,,,,70.299032
2002-11-21,,,,71.608048
2002-11-22,,,,71.09814
2002-11-25,,,,71.143808
2002-11-26,,,,69.789118
2002-11-27,,,,71.752652
2002-11-29,,,,71.524337
2002-12-02,,,,71.638492
2002-12-03,,,,70.679561
2002-12-04,,,,70.359912
2002-12-05,,,,69.583634
2002-12-06,,,,70.040269
2002-12-09,,,,68.11479
2002-12-10,,,,69.028059
2002-12-11,,,,69.088945
2002-12-12,,,,69.081332
2002-12-13,,,,67.993018
2002-12-16,,,,69.751068
2002-12-17,,,,69.142219
2002-12-18,,,,68.34311
2002-12-19,,,,67.856033
2002-12-20,,,,68.82426
2002-12-23,,,,68.847203
2002-12-24,,,,68.334789
2002-12-26,,,,68.365382
2002-12-27,,,,66.828134
2002-12-30,,,,67.38644
2002-12-31,,,,67.478218
2003-01-02,,,,69.650245
2003-01-03,,,,69.864387
2003-01-06,,,,71.095714
2003-01-07,,,,70.919814
2003-01-08,,,,69.89498
2003-01-09,,,,70.980993
2003-01-10,,,,71.172193
2003-01-13,,,,71.14925
2003-01-14,,,,71.378692
2003-01-15,,,,70.667429
2003-01-16,,,,70.376801
2003-01-17,,,,69.33668
2003-01-21,,,,68.258311
2003-01-22,,,,67.432326
2003-01-23,,,,67.845318
2003-01-24,,,,66.063335
2003-01-27,,,,65.160872
2003-01-28,,,,65.642699
2003-01-29,,,,66.13982
2003-01-30,,,,64.57198
2003-01-31,,,,65.8186
2003-02-03,,,,65.94862
2003-02-04,,,,65.298536
2003-02-05,,,,64.893194
2003-02-06,,,,64.587273
2003-02-07,,,,63.799531
2003-02-10,,,,64.250766
2003-02-11,,,,63.807181
2003-02-12,,,,62.789997
2003-02-13,,,,62.981196
2003-02-14,,,,64.357837
2003-02-18,,,,65.489736
2003-02-19,,,,65.145579
2003-02-20,,,,64.495501
2003-02-21,,,,65.145579
2003-02-24,,,,64.090158
2003-02-25,,,,64.602572
2003-02-26,,,,63.661867
2003-02-27,,,,64.503145
2003-02-28,,,,64.931436
2003-03-03,,,,64.311945
2003-03-04,,,,63.287117
2003-03-05,,,,63.822474
2003-03-06,,,,63.287117
2003-03-07,,,,63.723052
2003-03-10,,,,62.193454
2003-03-11,,,,61.581613
2003-03-12,,,,61.994605
2003-03-13,,,,64.136045
2003-03-14,,,,64.342538
2003-03-17,,,,66.369256
2003-03-18,,,,66.759305
2003-03-19,,,,67.271719
2003-03-20,,,,67.417033
2003-03-21,,,,68.856046
2003-03-24,,,,66.567759
2003-03-25,,,,67.205097
2003-03-26,,,,66.867233
2003-03-27,,,,66.920984
2003-03-28,,,,66.583114
2003-03-31,,,,65.070384
2003-04-01,,,,66.068634
2003-04-02,,,,67.665831
2003-04-03,,,,67.343316
2003-04-04,,,,67.742618
2003-04-07,,,,67.61208
2003-04-08,,,,67.719583
2003-04-09,,,,66.828836
2003-04-10,,,,67.197422
2003-04-11,,,,66.920984
2003-04-14,,,,68.30317
2003-04-15,,,,68.940514
2003-04-16,,,,67.765654
2003-04-17,,,,68.771578
2003-04-21,,,,68.840691
2003-04-22,,,,70.138409
2003-04-23,,,,70.783433
2003-04-24,,,,70.15377
2003-04-25,,,,69.286064
2003-04-28,,,,70.48396
2003-04-29,,,,70.729682
2003-04-30,,,,70.576108
2003-05-01,,,,70.568427
2003-05-02,,,,71.574352
2003-05-05,,,,71.436133
2003-05-06,,,,72.111873
2003-05-07,,,,71.712571
2003-05-08,,,,70.990759
2003-05-09,,,,71.973654
2003-05-12,,,,72.856715
2003-05-13,,,,72.726176
2003-05-14,,,,72.572602
2003-05-15,,,,73.03333
2003-05-16,,,,72.84904
2003-05-19,,,,71.144339
2003-05-20,,,,70.99844
2003-05-21,,,,71.144339
2003-05-22,,,,71.85079
2003-05-23,,,,71.99669
2003-05-27,,,,73.256017
2003-05-28,,,,73.463343
2003-05-29,,,,73.271372
2003-05-30,,,,74.446232
2003-06-02,,,,74.753386
2003-06-03,,,,75.06054
2003-06-04,,,,76.143258
2003-06-05,,,,76.519519
2003-06-06,,,,76.220045
2003-06-09,,,,75.444482
2003-06-10,,,,76.212364
2003-06-11,,,,77.018644
2003-06-12,,,,77.256685
2003-06-13,,,,76.450406
2003-06-16,,,,78.062965
2003-06-17,,,,78.062965
2003-06-18,,,,77.993852
2003-06-19,,,,76.803632
2003-06-20,,,,76.634087
2003-06-23,,,,75.848014
2003-06-24,,,,75.925078
2003-06-25,,,,75.16213
2003-06-26,,,,76.140867
2003-06-27,,,,75.262319
2003-06-30,,,,75.239195
2003-07-01,,,,75.932787
2003-07-02,,,,76.888399
2003-07-03,,,,76.094624
2003-07-07,,,,77.60511
2003-07-08,,,,77.951909
2003-07-09,,,,77.512635
2003-07-10,,,,76.526195
2003-07-11,,,,77.250609
2003-07-14,,,,77.628234
2003-07-15,,,,77.458689
2003-07-16,,,,77.003999
2003-07-17,,,,75.909668
2003-07-18,,,,76.688033
2003-07-21,,,,75.740122
2003-07-22,,,,76.426006
2003-07-23,,,,76.479952
2003-07-24,,,,75.90196
2003-07-25,,,,77.242906
2003-07-28,,,,76.957761
2003-07-29,,,,76.60326
2003-07-30,,,,76.418304
2003-07-31,,,,76.595552
2003-08-01,,,,75.917376
2003-08-04,,,,75.917376
2003-08-05,,,,74.306701
2003-08-06,,,,74.738272
2003-08-07,,,,75.52434
2003-08-08,,,,75.740122
2003-08-11,,,,76.025267
2003-08-12,,,,76.71886
2003-08-13,,,,76.325823
2003-08-14,,,,76.533898
2003-08-15,,,,76.772805
2003-08-18,,,,77.43557
2003-08-19,,,,77.728418
2003-08-20,,,,77.412446
2003-08-21,,,,77.659056
2003-08-22,,,,76.888399
2003-08-25,,,,77.011707
2003-08-26,,,,77.150425
2003-08-27,,,,77.173544
2003-08-28,,,,77.651353
2003-08-29,,,,78.1754
2003-09-02,,,,79.223493
2003-09-03,,,,79.655059
2003-09-04,,,,79.693594
2003-09-05,,,,79.246612
2003-09-08,,,,79.901669
2003-09-09,,,,79.377622
2003-09-10,,,,78.576139
2003-09-11,,,,78.807338
2003-09-12,,,,78.953759
2003-09-15,,,,78.676322
2003-09-16,,,,79.824604
2003-09-17,,,,79.67047
2003-09-18,,,,80.610671
2003-09-19,,,,80.20066
2003-09-22,,,,79.334215
2003-09-23,,,,79.635924
2003-09-24,,,,78.220207
2003-09-25,,,,77.578106
2003-09-26,,,,77.322811
2003-09-29,,,,78.080956
2003-09-30,,,,77.322811
2003-10-01,,,,78.970615
2003-10-02,,,,79.256849
2003-10-03,,,,79.984048
2003-10-06,,,,80.347648
2003-10-07,,,,80.657096
2003-10-08,,,,80.455954
2003-10-09,,,,80.672565
2003-10-10,,,,80.896914
2003-10-13,,,,81.152209
2003-10-14,,,,81.438442
2003-10-15,,,,81.221831
2003-10-16,,,,81.546754
2003-10-17,,,,80.657096
2003-10-20,,,,81.260514
2003-10-21,,,,81.121263
2003-10-22,,,,80.100092
2003-10-23,,,,79.953103
2003-10-24,,,,80.131037
2003-10-27,,,,80.169714
2003-10-28,,,,81.260514
2003-10-29,,,,81.36882
2003-10-30,,,,81.539016
2003-10-31,,,,81.461656
2003-11-03,,,,81.995446
2003-11-04,,,,81.817518
2003-11-05,,,,81.879403
2003-11-06,,,,82.312631
2003-11-07,,,,81.701475
2003-11-10,,,,81.36882
2003-11-11,,,,81.345612
2003-11-12,,,,82.258478
2003-11-13,,,,82.281686
2003-11-14,,,,81.585431
2003-11-17,,,,81.175416
2003-11-18,,,,80.332173
2003-11-19,,,,81.012958
2003-11-20,,,,80.285758
2003-11-21,,,,80.618413
2003-11-24,,,,81.685999
2003-11-25,,,,81.995446
2003-11-26,,,,82.289424
2003-11-28,,,,82.351308
2003-12-01,,,,83.240967
2003-12-02,,,,83.032093
2003-12-03,,,,82.90058
2003-12-04,,,,83.240967
2003-12-05,,,,82.660755
2003-12-08,,,,83.217759
2003-12-09,,,,82.575657
2003-12-10,,,,82.567925
2003-12-11,,,,83.496261
2003-12-12,,,,83.658719
2003-12-15,,,,83.240967
2003-12-16,,,,83.674195
2003-12-17,,,,83.937221
2003-12-18,,,,84.881032
2003-12-19,,,,84.644739
2003-12-22,,,,85.235466
2003-12-23,,,,85.289875
2003-12-24,,,,85.204374
2003-12-26,,,,85.266551
2003-12-29,,,,86.401371
2003-12-30,,,,86.416914
2003-12-31,,,,86.49464
2004-01-02,,18.22,,86.45578
2004-01-05,,17.49,,87.396276
2004-01-06,,16.73,,87.481777
2004-01-07,,15.5,,87.777137
2004-01-08,,15.61,,88.126906
2004-01-09,,16.75,,87.35741
2004-01-12,,16.82,,88.002546
2004-01-13,,18.04,,87.489545
2004-01-14,,16.75,,88.220181
2004-01-15,,15.56,,88.437816
2004-01-16,,15.0,,88.787591
2004-01-20,,15.21,,88.764268
2004-01-21,,14.34,,89.463812
2004-01-22,,14.71,,89.230635
2004-01-23,,14.84,,88.943043
2004-01-26,,14.55,,90.062314
2004-01-27,,15.35,,89.13736
2004-01-28,,16.78,,88.119138
2004-01-29,,17.14,,88.204638
2004-01-30,,16.63,,88.204638
2004-02-02,,17.11,,88.585499
2004-02-03,,17.34,,88.437816
2004-02-04,,17.87,,87.714954
2004-02-05,,17.71,,87.971455
2004-02-06,,16.0,,88.958585
2004-02-09,,16.39,,88.981909
2004-02-10,,15.94,,89.269495
2004-02-11,,15.39,,90.217765
2004-02-12,,15.31,,89.891313
2004-02-13,,15.58,,89.487129
2004-02-17,,15.4,,90.295491
2004-02-18,,15.59,,89.899088
2004-02-19,,15.8,,89.564861
2004-02-20,,16.04,,89.292812
2004-02-23,,16.29,,89.067403
2004-02-24,,15.9,,88.911951
2004-02-25,,14.93,,89.285043
2004-02-26,,14.83,,89.339452
2004-02-27,,14.55,,89.401629
2004-03-01,,14.44,,90.287723
2004-03-02,,14.86,,89.759179
2004-03-03,,14.55,,89.922405
2004-03-04,,14.4,,90.155582
2004-03-05,,14.48,,90.458717
2004-03-08,,15.79,,89.354995
2004-03-09,,16.6,,88.997451
2004-03-10,,18.67,,87.505094
2004-03-11,,20.67,,86.37028
2004-03-12,,18.3,,87.505094
2004-03-15,,21.13,,86.432457
2004-03-16,,20.34,,86.891049
2004-03-17,,18.11,,87.862637
2004-03-18,,18.53,,87.885955
2004-03-19,,19.15,,86.626265
2004-03-22,,21.58,,85.526475
2004-03-23,,20.67,,85.378274
2004-03-24,,19.81,,85.448477
2004-03-25,,17.88,,86.579468
2004-03-26,,17.33,,86.602866
